local_year_month,Unnamed: 0,station_id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Curuai_2004_06,147,Curuai_06_2004_PCJ45,0.0050799742179369,0.0108496984461771,0.0108587511655618,0.0109447435332333,0.0046897731030961,0.0038353648119466,0.003287232814637,0.0022806368194153,0.0022806368194153,41,LabISA-INPE,AMZ,Curuai,-2.09161,-55.624802,2004-06-13,26.21,15.58,0.6,,0.5929806
Curuai_2004_06,148,Curuai_06_2004_PCJ46,0.0073680370301373,0.0178484250149375,0.0156223721508512,0.0175264292715777,0.0085886951779489,0.0070633536891245,0.0060080331844563,0.0041185743463659,0.0041185743463659,41,LabISA-INPE,AMZ,Curuai,-2.0975,-55.5769,2004-06-13,44.343,20.525,0.45,,0.43729368
Curuai_2004_06,149,Curuai_06_2004_PCJ51,0.0078010529777495,0.0157925573691542,0.0137737777947993,0.0143571005551791,0.0069173295855854,0.0059029470225093,0.0052170090217434,0.0040578412189975,0.0040578412189975,41,LabISA-INPE,AMZ,Curuai,-2.11922,-55.528599,2004-06-10,27.24,15.55,0.5,,0.5853522
Curuai_2004_06,150,Curuai_06_2004_PCJ52,0.0076594932658579,0.0153690925166778,0.0132421753029169,0.0137108381630019,0.0071843149580819,0.0063110411493298,0.0057056415089475,0.0047095722800147,0.0047095722800147,41,LabISA-INPE,AMZ,Curuai,-2.13331,-55.556801,2004-06-10,26.995,14.2788,0.55,,0.64812213
Curuai_2004_06,151,Curuai_06_2004_PCJ53,0.0039162087814444,0.0112611436759587,0.0094174588549692,0.0110644557018145,0.0050550840328351,0.0042631130662876,0.0036460275773521,0.0025547085647374,0.0025547085647374,41,LabISA-INPE,AMZ,Curuai,-2.15572,-55.567799,2004-06-10,37.741,15.0688,0.55,,0.5341182
Curuai_2004_06,152,Curuai_06_2004_PCJ54,0.0088909367607429,0.014983445787098,0.0134772890206067,0.0136189825955129,0.0070626249855527,0.0062965915697659,0.0056632734046022,0.0047383872875321,0.0047383872875321,41,LabISA-INPE,AMZ,Curuai,-2.17153,-55.612499,2004-06-10,26.774,11.9237,0.6,,0.6764056
Curuai_2004_06,153,Curuai_06_2004_PCJ55,0.0079713309357282,0.0119547979783248,0.0112877014471515,0.0110408630970862,0.0062942292992964,0.0057187752991044,0.0053525943671443,0.0047108105716288,0.0047108105716288,41,LabISA-INPE,AMZ,Curuai,-2.17303,-55.652401,2004-06-10,18.727,12.356,0.6,,0.67224526
Curuai_2004_06,154,Curuai_06_2004_PCJ61,0.0051262112864944,0.0111885439059755,0.0102521360107639,0.0109453278593351,0.004991515956268,0.0041741454936305,0.0036036134037407,0.0025853519559235,0.0025853519559235,41,LabISA-INPE,AMZ,Curuai,-2.18047,-55.500301,2004-06-06,31.092,15.71,0.65,,0.5850457
Curuai_2004_06,155,Curuai_06_2004_PCJ62,0.0096722058155904,0.0162507386172752,0.0142868701981683,0.0150125041501484,0.0077159239511611,0.0067217036137469,0.0062717359594596,0.0052029983756932,0.0052029983756932,41,LabISA-INPE,AMZ,Curuai,-2.16753,-55.541801,2004-06-10,31.463,12.694,0.65,,0.6067814
Curuai_2004_06,156,Curuai_06_2004_PCJ63,0.0154639795936503,0.0244627557619118,0.0213100187466062,0.0222496903753337,0.0129829920673073,0.0113337608641984,0.0101954222261666,0.00850173338329,0.00850173338329,41,LabISA-INPE,AMZ,Curuai,-2.15642,-55.515598,2004-06-10,34.258,13.4937,0.6,,0.2970481
Curuai_2004_06,157,Curuai_06_2004_PCJ64,0.0057528625145487,0.012037562649339,0.0118308787054703,0.0117648394654339,0.0050326123018291,0.0041410937722753,0.0034967722701,0.0024018328572461,0.0024018328572461,41,LabISA-INPE,AMZ,Curuai,-2.17158,-55.459099,2004-06-06,21.984,16.5271,0.55,,0.598517
Curuai_2004_06,158,Curuai_06_2004_PCJ65,0.0092274604404054,0.0172347221073136,0.01564480205343,0.0163334963028672,0.008666391106543,0.0075951701884668,0.0067511967617088,0.005381301864565,0.005381301864565,41,LabISA-INPE,AMZ,Curuai,-2.14472,-55.475899,2004-06-10,28.993,18.8571,0.4,,0.4965022
Curuai_2004_06,159,Curuai_06_2004_PCJ66,0.0063456974401218,0.0146466210995358,0.0114672777303258,0.0138800005627971,0.00715795765011,0.0060034431082595,0.005110127157438,0.0036050926567276,0.0036050926567276,41,LabISA-INPE,AMZ,Curuai,-2.12461,-55.4944,2004-06-11,60.554,19.3629,0.45,,0.50018024
Curuai_2004_06,160,Curuai_06_2004_PCJ67,0.0093346250700168,0.0168900327695075,0.0145332740059673,0.0157548162809982,0.0084883402591197,0.0073618418313692,0.0064074344606587,0.0049419972004721,0.0049419972004721,41,LabISA-INPE,AMZ,Curuai,-2.13903,-55.437401,2004-06-10,43.285,19.0171,0.4,,0.44821155
Curuai_2004_06,161,Curuai_06_2004_PCJ68,0.0061780039970611,0.0126092869622782,0.0115603020198787,0.0125393467352188,0.006046309758785,0.005086729432031,0.0043227610111866,0.0030877666914473,0.0030877666914473,41,LabISA-INPE,AMZ,Curuai,-2.09875,-55.487301,2004-06-11,40.512,17.0967,0.45,,0.53321624
